OrgUnit_ID,OrgUnit_Code,Facility,Country,Country_Code,County,County_Code,SubCounty,SubCounty_Code,Ward,Ward_Code
RfOAhyOQqn4,14953,Kituro Health Centre,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Ewalel/Chapchap Ward,KE_Ward_796
duykxArZQl9,23071,Koimugul Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
PWcDDsgB8iC,14968,Koitebes Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
NMtE7XRIFzo,14976,Kokwa Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Iichamus Ward,KE_Ward_799
KGfbcoxTJhh,14978,Kokwototo Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Tangulbei/Korossi Ward,KE_Ward_786
U07xBlCoslL,14979,Kolowa Health Centre,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Kolowa Ward,KE_Ward_782
keO6tEKdEn1,14983,Komolion Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Tangulbei/Korossi Ward,KE_Ward_786
pO2Rz0XVQzP,14990,Koriema Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
Hdk0wlIRPt8,14993,Koroto Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Saimo/Soi Ward,KE_Ward_791
VKlZO7TMUkR,14995,Kositei Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Ribkwo Ward,KE_Ward_783
MspksvbRApz,20456,Krezze Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Tirioko Ward,KE_Ward_781
M8nKNVv8383,14998,Kuikui Health Centre,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Barwessa Ward,KE_Ward_788
hlBIhApZ2UK,17348,Lamaiwe Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
uKgdZY6oggg,15016,Lebolos Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Koibatek Ward,KE_Ward_810
y3Tzuv3AkgY,20488,Lelgut Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Tenges Ward,KE_Ward_795
bV9t87LRklE,30737,Lembus Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Tenges Ward,KE_Ward_795
ziNlD1mXqDM,15036,Likwon Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Barwessa Ward,KE_Ward_788
fePES3jRUeR,15042,Loboi Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
l1IP57DOi8O,20890,Lodeng'o Health Centre,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Kolowa Ward,KE_Ward_782
ASn0tF8X1Ks,15053,Loiwat Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Kolowa Ward,KE_Ward_782
levoQqlScpI,31598,Lokaimoi Medicare LTD,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Kabartonjo Ward,KE_Ward_789
e6GmxmkqMGC,20048,Lomuke Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Tangulbei/Korossi Ward,KE_Ward_786
EhXoQVZxkNW,26510,Longewan Dispensary (Baringo),Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Iichamus Ward,KE_Ward_799
LCFDcd88H7m,26518,Loropil Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Iichamus Ward,KE_Ward_799
kUVH2XUzrvY,15091,Loruk Dispensary (Tiaty East),Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Loiyamorok Ward,KE_Ward_785
qlBmU3w87gl,30331,Lynx Medical Specialist center,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
vhj0f0XzlpY,20486,Magonoi Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
pHSLKuSdrXy,15111,Maji Mazuri Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Mumberes/Maji Mazuri Ward,KE_Ward_808
Wf2LydCNdy1,15112,Maji Moto Dispensary (Mogotio),Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Kisanana Ward,KE_Ward_804
pZwCeHvVCn0,34396,Makany Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Tangulbei/Korossi Ward,KE_Ward_786
loWxjqe9Efw,30954,Mamuk Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Tangulbei/Korossi Ward,KE_Ward_786
sQS9rfnTOMm,26314,Maoi Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
Mj8fDwj0rDF,23306,Maregut,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Barwessa Ward,KE_Ward_788
vgvLvqu6Xfc,15137,Marigat Catholic Mission Hospital,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
TGSQz8SdKu1,15138,Marigat Sub County Referral Hospital,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
sWGOP2Sk0d3,15141,Maron Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Ribkwo Ward,KE_Ward_783
V4grpWcJ7pq,24156,Marubel Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Saimoi/Kipsaraman Ward,KE_Ward_790
nmRW218uMbK,31994,Mbechot Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
sTWR6RYPgdj,26525,Meisori Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Iichamus Ward,KE_Ward_799
dcnhTpMFSDo,15174,Mercy Hospital,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Ravine Ward,KE_Ward_807
b4rgcH7PE9N,34657,Mlango Tatu  Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Mumberes/Maji Mazuri Ward,KE_Ward_808
hU0HsTvk8eo,15192,Mochongoi Health Centre,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
KzEBldPaRn1,15197,Mogorwa Health Centre,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Tenges Ward,KE_Ward_795
TT8Rw8Ygikn,15198,Mogotio Catholic Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
C3OAkhuNKkf,18959,Mogotio Medical Clinic (Berur),Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
Dh04YKYYrWd,20005,Mogotio Sub County Hospital (Baringo),Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
DjViaRhv9Vf,18363,Moi Teachers College Dispensary (Baringo),Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Ewalel/Chapchap Ward,KE_Ward_796
MCMUwgGJGcf,17115,Moigutwo Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Bartabwa Ward,KE_Ward_792
VvFXuSztGSO,15215,Molok Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Emining Ward,KE_Ward_803
Lxolp2VqFSc,15216,Molos Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Emining Ward,KE_Ward_803
enpHfETZx3S,15217,Molosirwe Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Kisanana Ward,KE_Ward_804
n2fmLyn0KHV,15223,Mormorio Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Kabartonjo Ward,KE_Ward_789
e6qfsP7cn9o,27069,Mosuro Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mukutani Ward,KE_Ward_801
uHzUcMn9gaD,15243,Muchukwo Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Barwessa Ward,KE_Ward_788
plOjjO8D92R,15246,Mugurin Health Center,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Kisanana Ward,KE_Ward_804
ThdIx0oeAzb,15249,Mukutani Dispensary (Tiaty East ),Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Tangulbei/Korossi Ward,KE_Ward_786
P5L3QikFYty,20433,Muserechi Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Koibatek Ward,KE_Ward_810
cYdtfbJ0nX0,18279,Mwafrika Institute of Development,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
h6zojH4yRbU,26240,Nakaja Medical Diagnostic Centre,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
rLsbZAD31Sh,16729,Nakoko Health Centre,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Silale Ward,KE_Ward_784
lOEIhtXlVHf,17084,Nakurtakwei Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Koibatek Ward,KE_Ward_810
tgAWIuLrws4,26307,Nasaltuko Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Churo/Amaya Ward,KE_Ward_787
NiRXh79cCvX,34853,Nasur Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Churo/Amaya Ward,KE_Ward_787
jYC3duh2Pfe,34854,Nasur Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Churo/Amaya Ward,KE_Ward_787
Xa6YGQAxiAH,19323,Nazareth Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Ravine Ward,KE_Ward_807
rZul2D9jPhc,20407,Neema Clinic,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
tDQTbvHTePc,17097,Ng'endalel Dispensary (Mogotio),Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Kisanana Ward,KE_Ward_804
f9SU1mmkwz2,31993,Ngambo Health Care,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
M6YiQfV3Ju7,15346,Ngetmoi Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
u8Cpa4sHs51,15347,Nginyang Health Centre,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Loiyamorok Ward,KE_Ward_785
K7qFcEy5ljh,15352,Ngoron Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Tirioko Ward,KE_Ward_781
xu12bqfR79n,15353,Ngubereti Health Centre,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
hQKXR58LXng,28514,Noiwet Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
tbG0vXoYqEd,30953,Noosukuro Dispensary (Baringo),Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mukutani Ward,KE_Ward_801
oDYOkMJckJt,33082,Noregoi dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Kabartonjo Ward,KE_Ward_789
eAzSSptVvim,16732,Nyakwala Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Ribkwo Ward,KE_Ward_783
dv9yMrVQBCv,16735,Nyaunyau Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Loiyamorok Ward,KE_Ward_785
pmG7Xp4Uqwd,17349,Nyimbei Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
xeYuKT3qOlU,25548,OINOBMOI MEDICAL CLINIC,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
jZ0ng8cvb2E,15382,Ochii Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Tenges Ward,KE_Ward_795
kAkBi8gHlAu,15386,Ol-Arabel Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
lbOgV23OsRN,17090,Oldebes Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Kisanana Ward,KE_Ward_804
ZNsStAY2WEU,15410,Olkokwe Health Centre,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Kisanana Ward,KE_Ward_804
yQ00WR5tTYo,20487,Orokwo Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
lIyqgLnaVsq,29706,Orus Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Tangulbei/Korossi Ward,KE_Ward_786
tqnvIznI8kQ,26390,Oterit Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Emining Ward,KE_Ward_803
wDdOhIySRVl,32245,Parchemo Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Ribkwo Ward,KE_Ward_783
NRBIFKo2GNh,24311,Parkerra Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
Yn71ScUgAX7,17797,Plesian Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Churo/Amaya Ward,KE_Ward_787
p2WbCd5HYHz,15465,Poi Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Saimoi/Kipsaraman Ward,KE_Ward_790
cDH8mPvTrAr,16734,Ptikii Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Tirioko Ward,KE_Ward_781
aieKIZAJiJv,15477,Radat Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Emining Ward,KE_Ward_803
w05r5ceuKRK,24579,Ravin Glory Health care services (Mogotio),Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
UYEKrDmof20,18592,Ravine Glory Health Care Services,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Ravine Ward,KE_Ward_807
FhZl8TK9wa9,29663,Ravine Glory Hospital Mogotio,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
P6CjZ5I050k,19384,Ravine Medical and ENT Clinic,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Ravine Ward,KE_Ward_807
ZOPc0BuLEDB,28889,Ravine Specialist Hospital,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Ravine Ward,KE_Ward_807
act0nzCGTZf,20474,Rebeko Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Saimoi/Kipsaraman Ward,KE_Ward_790
tloWPHhouOh,23279,Reheal Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
ZFAXA14lxuF,15486,Riongo Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Silale Ward,KE_Ward_784
n54rVzDM3dR,15487,Riwo Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Ewalel/Chapchap Ward,KE_Ward_796
QjtSGyWzKh3,17101,Rondonin Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Saimo/Soi Ward,KE_Ward_791
ElpQTC3H6n6,20008,Rosoga Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
OZwQPiEfKEt,19940,Rotu dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Tirioko Ward,KE_Ward_781
yo95apmvi6K,15505,Sabatia Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Koibatek Ward,KE_Ward_810
dKy3doEfm4W,15506,Sabor Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
M6ggSgOBSCW,15510,Sacho School Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Sacho Ward,KE_Ward_794
fd4WQkHkiBq,23074,Sagasagik Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
cQAaZHCVSR0,15512,Sagat Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Lembus/Perkerra Ward,KE_Ward_809
SucdN8MB7lt,23516,Sagitian Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
PCGq29ItOC1,15521,Salawa Catholic Mission Dispensary Phc,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
aA66k9wpWlD,15522,Salawa Health Centre,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
TdIpCuUPfTV,27118,SanJoseph Medical Centre,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Lembus Ward,KE_Ward_805
pWlvIFkJQww,15527,Sandai Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
LSDVPjHeWnG,26509,Sangarau Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
hlq92UYRWfg,30179,Santa Clara Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Ribkwo Ward,KE_Ward_783
Extc3aX3etS,20434,Saos Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Lembus/Perkerra Ward,KE_Ward_809
MyH4BpPvnyl,17086,Seguton Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Lembus Ward,KE_Ward_805
mFUxstCDVAT,33079,Seremwo dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Kabartonjo Ward,KE_Ward_789
dEhqpnG2ZN2,16730,Seretion Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Ribkwo Ward,KE_Ward_783
xneSLtyHXIC,26497,Sereton Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
o0YDpXsWuEs,15549,Seretunin Health Centre,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Ewalel/Chapchap Ward,KE_Ward_796
mRgWehbFy50,19315,Shalom Medical Clinical (Eldama Ravine),Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Ravine Ward,KE_Ward_807
BD4MjPdzyUY,15562,Sibilo Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Saimo/Soi Ward,KE_Ward_791
aTYrHCmL5Tx,15566,Sigoro Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Lembus Kwen Ward,KE_Ward_806
KFQlHx7fNik,17151,Simotwet Dispensary (Koibatek),Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Lembus/Perkerra Ward,KE_Ward_809
HevmijdrRsw,20435,Sinonin Dispensary (Koibatek),Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Lembus Kwen Ward,KE_Ward_806
qYWwoIMrlt2,28788,Sintaan Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Iichamus Ward,KE_Ward_799
vgCAPtNHq1r,17350,Sirata Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mukutani Ward,KE_Ward_801
XEgtZ5OwD2h,15593,Sirwa Dispensary (Mogotio),Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
uOMZVcypjZ1,29384,Sobon Serenity Centre,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Koibatek Ward,KE_Ward_810
M74KfX3iuTM,15604,Sogon Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
m7in7RHWjRu,15606,Solian Dispensary,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Koibatek Ward,KE_Ward_810
S6tu7qwT796,15613,Sore Dispensary,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Mogotio Ward,KE_Ward_802
eOFojFTqNLW,16673,Sorok Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Tenges Ward,KE_Ward_795
W2e8KrNv2xs,34208,St. Mary'sPHC Sambaka Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
WqRI2efooHV,34209,St. Mary'sPHC Sambaka Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Mochongoi Ward,KE_Ward_800
OPJeAkDP2wA,15684,Sumeiyon Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Kabartonjo Ward,KE_Ward_789
kd05zQTiPS3,17103,Sutyechun Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Saimo/Soi Ward,KE_Ward_791
bdjzCjPO8lG,20004,TIAN DISPENSARY,Kenya,KE,Baringo County,KE_County_30,Mogotio Sub County,KE_SubCounty_2954,Emining Ward,KE_Ward_803
zxiSHy4syb0,15701,Talai Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Ewalel/Chapchap Ward,KE_Ward_796
U3zzNPeEX7A,26784,Talai sec school Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Ewalel/Chapchap Ward,KE_Ward_796
syfJgdyBYs3,15707,Tangulbei Sub county Hospital,Kenya,KE,Baringo County,KE_County_30,Tiaty East Sub County,KE_SubCounty_2958,Tangulbei/Korossi Ward,KE_Ward_786
IuiVUrxWbl2,15712,Tebei Dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
Ofg6EXpIiv1,15718,Tenges Health Centre,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Tenges Ward,KE_Ward_795
GMmOVhrwEnv,25783,Terik Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Bartabwa Ward,KE_Ward_792
QYuUiLhtzzB,20460,Tilingwo Dispensary,Kenya,KE,Baringo County,KE_County_30,Tiaty West Sub County,KE_SubCounty_3253,Kolowa Ward,KE_Ward_782
JwTrxsGsURQ,20470,Tiloi Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Kabartonjo Ward,KE_Ward_789
TlHOb5LRgr4,15724,Timboiywo Dispensary,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Sacho Ward,KE_Ward_794
wbP8qyNnPJ2,15725,Timboroa Health Centre,Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Lembus Ward,KE_Ward_805
P0ca9fDsm30,15727,Tinet Dispensary (Koibatek),Kenya,KE,Baringo County,KE_County_30,Koibatek Sub County,KE_SubCounty_2953,Lembus Ward,KE_Ward_805
PNP8qPDNW6q,21244,Tinomoi dispensary,Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
LNykC1tXLc7,18746,Tionybei Medical Clinic,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
YMBZcJHTZhs,23514,Tionybei Medical Clinic (Kabartonjo),Kenya,KE,Baringo County,KE_County_30,Baringo North Sub County,KE_SubCounty_2957,Kabartonjo Ward,KE_Ward_789
nGrSDZ6pwHE,23515,Tionybei Medical Clinic (Marigat),Kenya,KE,Baringo County,KE_County_30,Marigat Sub County,KE_SubCounty_2955,Marigat Ward,KE_Ward_798
v0TbOJjt8ia,28619,Tionycare Hospital,Kenya,KE,Baringo County,KE_County_30,Baringo Central Sub County,KE_SubCounty_2956,Kabarnet Ward,KE_Ward_793
